"_id","propertyId","propertyType","reservationStartDate","reservationEndDate","numberOfReservationDays","isTheReservationOver","tenant","__v"
"684c12c002ec8bd9263a8443","684c124eb1e0125c6d6db248","House","2025-05-10T12:00:00.006Z","2025-05-14T12:00:00.006Z",4,true,"684c124cb1e0125c6d6dacb3",0
"684c12c002ec8bd9263a8447","684c124eb1e0125c6d6db249","Hotel","2025-05-11T12:00:00.162Z","2025-05-15T12:00:00.162Z",4,true,"684c124cb1e0125c6d6dacaa",0
"684c12c002ec8bd9263a844b","684c124eb1e0125c6d6db24d","Hotel","2025-06-02T12:00:00.312Z","2025-06-05T12:00:00.312Z",3,true,"684c124cb1e0125c6d6dad04",0
"684c12c002ec8bd9263a844f","684c124eb1e0125c6d6db251","Hotel","2025-05-24T12:00:00.464Z","2025-05-26T12:00:00.464Z",2,true,"684c124cb1e0125c6d6dadf1",0
"684c12c002ec8bd9263a8453","684c124eb1e0125c6d6db255","House","2025-05-17T12:00:00.613Z","2025-05-22T12:00:00.613Z",5,true,"684c124cb1e0125c6d6dacbd",0
"684c12c002ec8bd9263a8457","684c124eb1e0125c6d6db256","House","2025-05-26T12:00:00.763Z","2025-05-28T12:00:00.763Z",2,true,"684c124cb1e0125c6d6dac87",0
"684c12c002ec8bd9263a845b","684c124eb1e0125c6d6db257","Hotel","2025-06-04T12:00:00.916Z","2025-06-07T12:00:00.916Z",3,true,"684c124cb1e0125c6d6dae35",0
"684c12c102ec8bd9263a845f","684c124eb1e0125c6d6db25b","Hotel","2025-05-22T12:00:01.071Z","2025-05-25T12:00:01.071Z",3,true,"684c124cb1e0125c6d6dac8a",0
"684c12c102ec8bd9263a8463","684c124eb1e0125c6d6db25f","House","2025-06-04T12:00:01.240Z","2025-06-09T12:00:01.240Z",5,true,"684c124cb1e0125c6d6dae38",0
"684c12c102ec8bd9263a8467","684c124eb1e0125c6d6db260","Hotel","2025-05-19T12:00:01.408Z","2025-05-21T12:00:01.408Z",2,true,"684c124cb1e0125c6d6dae3b",0
"684c12c102ec8bd9263a846b","684c124eb1e0125c6d6db264","House","2025-05-14T12:00:01.560Z","2025-05-19T12:00:01.560Z",5,true,"684c124cb1e0125c6d6dad07",0
"684c12c102ec8bd9263a846f","684c124eb1e0125c6d6db265","Hotel","2025-05-17T12:00:01.708Z","2025-05-19T12:00:01.708Z",2,true,"684c124cb1e0125c6d6dad5d",0
"684c12c102ec8bd9263a8473","684c124eb1e0125c6d6db269","House","2025-05-30T12:00:01.870Z","2025-06-01T12:00:01.870Z",2,true,"684c124cb1e0125c6d6dacc0",0
"684c12c202ec8bd9263a8477","684c124eb1e0125c6d6db26a","Hotel","2025-05-14T12:00:02.020Z","2025-05-16T12:00:02.020Z",2,true,"684c124cb1e0125c6d6dadb6",0
"684c12c202ec8bd9263a847b","684c124eb1e0125c6d6db26e","Hotel","2025-05-11T12:00:02.171Z","2025-05-16T12:00:02.171Z",5,true,"684c124cb1e0125c6d6dad12",0
"684c12c202ec8bd9263a847f","684c124eb1e0125c6d6db272","Hotel","2025-05-25T12:00:02.322Z","2025-05-28T12:00:02.322Z",3,true,"684c124cb1e0125c6d6dae1b",0
"684c12c202ec8bd9263a8483","684c124eb1e0125c6d6db276","Hotel","2025-05-13T12:00:02.470Z","2025-05-15T12:00:02.470Z",2,true,"684c124cb1e0125c6d6dac91",0
"684c12c202ec8bd9263a8487","684c124eb1e0125c6d6db27a","Hotel","2025-05-28T12:00:02.622Z","2025-06-01T12:00:02.622Z",4,true,"684c124cb1e0125c6d6daca2",0
"684c12c202ec8bd9263a848b","684c124eb1e0125c6d6db27e","House","2025-05-13T12:00:02.784Z","2025-05-18T12:00:02.784Z",5,true,"684c124cb1e0125c6d6dacb0",0
"684c12c202ec8bd9263a848f","684c124eb1e0125c6d6db27f","Hotel","2025-06-06T12:00:02.931Z","2025-06-10T12:00:02.931Z",4,true,"684c124cb1e0125c6d6dad51",0
"684c12c302ec8bd9263a8493","684c124eb1e0125c6d6db283","Hotel","2025-05-18T12:00:03.082Z","2025-05-23T12:00:03.082Z",5,true,"684c124cb1e0125c6d6dae1e",0
"684c12c302ec8bd9263a8497","684c124eb1e0125c6d6db287","House","2025-05-28T12:00:03.251Z","2025-05-30T12:00:03.251Z",2,true,"684c124cb1e0125c6d6dadab",0
"684c12c302ec8bd9263a849b","684c124eb1e0125c6d6db288","House","2025-05-27T12:00:03.400Z","2025-06-01T12:00:03.400Z",5,true,"684c124cb1e0125c6d6dad99",0
"684c12c302ec8bd9263a849f","684c124eb1e0125c6d6db289","Hotel","2025-05-11T12:00:03.557Z","2025-05-16T12:00:03.557Z",5,true,"684c124cb1e0125c6d6dad21",0
"684c12c302ec8bd9263a84a3","684c124eb1e0125c6d6db28d","House","2025-05-16T12:00:03.705Z","2025-05-19T12:00:03.705Z",3,true,"684c124cb1e0125c6d6dac7b",0
"684c12c302ec8bd9263a84a7","684c124eb1e0125c6d6db28e","House","2025-05-31T12:00:03.852Z","2025-06-04T12:00:03.852Z",4,true,"684c124cb1e0125c6d6dacf8",0
"684c12c402ec8bd9263a84ab","684c124eb1e0125c6d6db28f","Hotel","2025-05-31T12:00:04.000Z","2025-06-03T12:00:04.000Z",3,true,"684c124cb1e0125c6d6dad4e",0
"684c12c402ec8bd9263a84af","684c124eb1e0125c6d6db293","Hotel","2025-06-02T12:00:04.149Z","2025-06-07T12:00:04.149Z",5,true,"684c124cb1e0125c6d6dac95",0
"684c12c402ec8bd9263a84b3","684c124eb1e0125c6d6db297","Hotel","2025-06-04T12:00:04.300Z","2025-06-08T12:00:04.300Z",4,true,"684c124cb1e0125c6d6dac9f",0
"684c12c402ec8bd9263a84b7","684c124eb1e0125c6d6db29b","House","2025-05-17T12:00:04.450Z","2025-05-20T12:00:04.450Z",3,true,"684c124cb1e0125c6d6dac67",0
"684c12c402ec8bd9263a84bb","684c124eb1e0125c6d6db29c","Hotel","2025-06-07T12:00:04.602Z","2025-06-12T12:00:04.602Z",5,true,"684c124cb1e0125c6d6dad36",0
"684c12c402ec8bd9263a84bf","684c124eb1e0125c6d6db2a0","House","2025-05-13T12:00:04.752Z","2025-05-18T12:00:04.752Z",5,true,"684c124cb1e0125c6d6dacd4",0
"684c12c402ec8bd9263a84c3","684c124eb1e0125c6d6db2a1","House","2025-05-28T12:00:04.904Z","2025-06-01T12:00:04.904Z",4,true,"684c124cb1e0125c6d6dacdd",0
"684c12c502ec8bd9263a84c7","684c124eb1e0125c6d6db2a2","Hotel","2025-06-06T12:00:05.053Z","2025-06-08T12:00:05.053Z",2,true,"684c124cb1e0125c6d6dac66",0
"684c12c502ec8bd9263a84cb","684c124eb1e0125c6d6db2a6","Hotel","2025-05-30T12:00:05.201Z","2025-06-01T12:00:05.201Z",2,true,"684c124cb1e0125c6d6dada3",0
"684c12c502ec8bd9263a84cf","684c124eb1e0125c6d6db2aa","House","2025-06-01T12:00:05.353Z","2025-06-03T12:00:05.353Z",2,true,"684c124cb1e0125c6d6dae08",0
"684c12c502ec8bd9263a84d3","684c124eb1e0125c6d6db2ab","House","2025-05-11T12:00:05.502Z","2025-05-16T12:00:05.502Z",5,true,"684c124cb1e0125c6d6dacbe",0
"684c12c502ec8bd9263a84d7","684c124eb1e0125c6d6db2ac","House","2025-05-14T12:00:05.650Z","2025-05-19T12:00:05.650Z",5,true,"684c124cb1e0125c6d6dadc8",0
"684c12c502ec8bd9263a84db","684c124eb1e0125c6d6db2ad","Hotel","2025-05-11T12:00:05.804Z","2025-05-16T12:00:05.804Z",5,true,"684c124cb1e0125c6d6dac73",0
"684c12c502ec8bd9263a84df","684c124eb1e0125c6d6db2b1","House","2025-05-31T12:00:05.951Z","2025-06-03T12:00:05.951Z",3,true,"684c124cb1e0125c6d6dad89",0
"684c12c602ec8bd9263a84e3","684c124eb1e0125c6d6db2b2","Hotel","2025-06-08T12:00:06.100Z","2025-06-11T12:00:06.100Z",3,true,"684c124cb1e0125c6d6dac95",0
"684c12c602ec8bd9263a84e7","684c124eb1e0125c6d6db2b6","Hotel","2025-05-21T12:00:06.255Z","2025-05-23T12:00:06.255Z",2,true,"684c124cb1e0125c6d6dac92",0
"684c12c602ec8bd9263a84eb","684c124eb1e0125c6d6db2ba","Hotel","2025-05-24T12:00:06.405Z","2025-05-29T12:00:06.405Z",5,true,"684c124cb1e0125c6d6dac63",0
"684c12c602ec8bd9263a84ef","684c124eb1e0125c6d6db2be","House","2025-06-07T12:00:06.555Z","2025-06-12T12:00:06.555Z",5,true,"684c124cb1e0125c6d6dac72",0
"684c12c602ec8bd9263a84f3","684c124eb1e0125c6d6db2bf","House","2025-05-24T12:00:06.707Z","2025-05-28T12:00:06.707Z",4,true,"684c124cb1e0125c6d6daca7",0
"684c12c602ec8bd9263a84f7","684c124eb1e0125c6d6db2c0","Hotel","2025-05-24T12:00:06.863Z","2025-05-27T12:00:06.863Z",3,true,"684c124cb1e0125c6d6dacf3",0
"684c12c702ec8bd9263a84fb","684c124eb1e0125c6d6db2c4","Hotel","2025-05-26T12:00:07.014Z","2025-05-30T12:00:07.014Z",4,true,"684c124cb1e0125c6d6dad8d",0
"684c12c702ec8bd9263a84ff","684c124eb1e0125c6d6db2c8","Hotel","2025-06-06T12:00:07.164Z","2025-06-08T12:00:07.164Z",2,true,"684c124cb1e0125c6d6dac84",0
"684c12c702ec8bd9263a8503","684c124eb1e0125c6d6db2cc","House","2025-05-10T12:00:07.312Z","2025-05-15T12:00:07.312Z",5,true,"684c124cb1e0125c6d6dacdd",0
"684c12c702ec8bd9263a8507","684c124eb1e0125c6d6db2cd","Hotel","2025-05-26T12:00:07.468Z","2025-05-28T12:00:07.468Z",2,true,"684c124cb1e0125c6d6dae2a",0
"684c12c702ec8bd9263a850b","684c124eb1e0125c6d6db2d1","House","2025-05-19T12:00:07.628Z","2025-05-23T12:00:07.628Z",4,true,"684c124cb1e0125c6d6dad50",0
"684c12c702ec8bd9263a850f","684c124eb1e0125c6d6db2d2","House","2025-06-05T12:00:07.804Z","2025-06-10T12:00:07.804Z",5,true,"684c124cb1e0125c6d6dadaf",0
"684c12c702ec8bd9263a8513","684c124eb1e0125c6d6db2d3","Hotel","2025-05-10T12:00:07.953Z","2025-05-14T12:00:07.953Z",4,true,"684c124cb1e0125c6d6dad26",0
"684c12c802ec8bd9263a8517","684c124eb1e0125c6d6db2d7","House","2025-05-24T12:00:08.101Z","2025-05-29T12:00:08.101Z",5,true,"684c124cb1e0125c6d6dac71",0
"684c12c802ec8bd9263a851b","684c124eb1e0125c6d6db2d8","Hotel","2025-06-03T12:00:08.279Z","2025-06-07T12:00:08.279Z",4,true,"684c124cb1e0125c6d6dacf3",0
"684c12c802ec8bd9263a851f","684c124eb1e0125c6d6db2dc","House","2025-05-25T12:00:08.441Z","2025-05-27T12:00:08.441Z",2,true,"684c124cb1e0125c6d6dacdc",0
"684c12c802ec8bd9263a8523","684c124eb1e0125c6d6db2dd","Hotel","2025-05-22T12:00:08.592Z","2025-05-25T12:00:08.592Z",3,true,"684c124cb1e0125c6d6dacc5",0
"684c12c802ec8bd9263a8527","684c124eb1e0125c6d6db2e1","House","2025-05-12T12:00:08.745Z","2025-05-16T12:00:08.745Z",4,true,"684c124cb1e0125c6d6dad49",0
"684c12c802ec8bd9263a852b","684c124eb1e0125c6d6db2e2","Hotel","2025-05-17T12:00:08.902Z","2025-05-21T12:00:08.902Z",4,true,"684c124cb1e0125c6d6dade6",0
"684c12c902ec8bd9263a852f","684c124eb1e0125c6d6db2e6","Hotel","2025-06-07T12:00:09.051Z","2025-06-10T12:00:09.051Z",3,true,"684c124cb1e0125c6d6dad7e",0
"684c12c902ec8bd9263a8533","684c124eb1e0125c6d6db2ea","Hotel","2025-06-02T12:00:09.202Z","2025-06-04T12:00:09.202Z",2,true,"684c124cb1e0125c6d6dad2d",0
"684c12c902ec8bd9263a8537","684c124eb1e0125c6d6db2ee","Hotel","2025-05-22T12:00:09.350Z","2025-05-24T12:00:09.350Z",2,true,"684c124cb1e0125c6d6dad92",0
"684c12c902ec8bd9263a853b","684c124eb1e0125c6d6db2f2","House","2025-05-13T12:00:09.501Z","2025-05-18T12:00:09.501Z",5,true,"684c124cb1e0125c6d6dad2f",0
"684c12c902ec8bd9263a853f","684c124eb1e0125c6d6db2f3","House","2025-05-16T12:00:09.657Z","2025-05-18T12:00:09.657Z",2,true,"684c124cb1e0125c6d6dad19",0
"684c12c902ec8bd9263a8543","684c124eb1e0125c6d6db2f4","House","2025-05-31T12:00:09.814Z","2025-06-05T12:00:09.814Z",5,true,"684c124cb1e0125c6d6dae4e",0
"684c12c902ec8bd9263a8547","684c124eb1e0125c6d6db2f5","House","2025-06-08T12:00:09.961Z","2025-06-10T12:00:09.961Z",2,true,"684c124cb1e0125c6d6dac6c",0
"684c12ca02ec8bd9263a854b","684c124eb1e0125c6d6db2f6","Hotel","2025-05-21T12:00:10.108Z","2025-05-23T12:00:10.108Z",2,true,"684c124cb1e0125c6d6dadfa",0
"684c12ca02ec8bd9263a854f","684c124eb1e0125c6d6db2fa","Hotel","2025-06-07T12:00:10.257Z","2025-06-11T12:00:10.257Z",4,true,"684c124cb1e0125c6d6dadab",0
"684c12ca02ec8bd9263a8553","684c124eb1e0125c6d6db2fe","House","2025-05-12T12:00:10.406Z","2025-05-15T12:00:10.406Z",3,true,"684c124cb1e0125c6d6dac88",0
"684c12ca02ec8bd9263a8557","684c124eb1e0125c6d6db2ff","House","2025-06-05T12:00:10.554Z","2025-06-07T12:00:10.554Z",2,true,"684c124cb1e0125c6d6dad3a",0
"684c12ca02ec8bd9263a855b","684c124eb1e0125c6d6db300","Hotel","2025-06-04T12:00:10.702Z","2025-06-09T12:00:10.702Z",5,true,"684c124cb1e0125c6d6dae0b",0
"684c12ca02ec8bd9263a855f","684c124eb1e0125c6d6db304","House","2025-06-03T12:00:10.851Z","2025-06-05T12:00:10.851Z",2,true,"684c124cb1e0125c6d6dacf7",0
"684c12ca02ec8bd9263a8563","684c124eb1e0125c6d6db305","House","2025-05-20T12:00:10.999Z","2025-05-23T12:00:10.999Z",3,true,"684c124cb1e0125c6d6dac77",0
"684c12cb02ec8bd9263a8567","684c124eb1e0125c6d6db306","Hotel","2025-06-05T12:00:11.151Z","2025-06-09T12:00:11.151Z",4,true,"684c124cb1e0125c6d6dac91",0
"684c12cb02ec8bd9263a856b","684c124eb1e0125c6d6db30a","House","2025-05-19T12:00:11.299Z","2025-05-21T12:00:11.299Z",2,true,"684c124cb1e0125c6d6dac90",0
"684c12cb02ec8bd9263a856f","684c124eb1e0125c6d6db30b","House","2025-05-20T12:00:11.449Z","2025-05-24T12:00:11.449Z",4,true,"684c124cb1e0125c6d6dacfd",0
"684c12cb02ec8bd9263a8573","684c124eb1e0125c6d6db30c","Hotel","2025-06-08T12:00:11.599Z","2025-06-10T12:00:11.599Z",2,true,"684c124cb1e0125c6d6dadd6",0
"684c12cb02ec8bd9263a8577","684c124eb1e0125c6d6db310","Hotel","2025-05-23T12:00:11.760Z","2025-05-25T12:00:11.760Z",2,true,"684c124cb1e0125c6d6dac92",0
"684c12cb02ec8bd9263a857b","684c124eb1e0125c6d6db314","Hotel","2025-05-30T12:00:11.910Z","2025-06-04T12:00:11.910Z",5,true,"684c124cb1e0125c6d6dacd0",0
"684c12cc02ec8bd9263a857f","684c124eb1e0125c6d6db318","House","2025-05-28T12:00:12.059Z","2025-05-31T12:00:12.059Z",3,true,"684c124cb1e0125c6d6dacc2",0
"684c12cc02ec8bd9263a8583","684c124eb1e0125c6d6db319","Hotel","2025-05-27T12:00:12.206Z","2025-05-30T12:00:12.206Z",3,true,"684c124cb1e0125c6d6dace2",0
"684c12cc02ec8bd9263a8587","684c124eb1e0125c6d6db31d","House","2025-05-21T12:00:12.353Z","2025-05-25T12:00:12.353Z",4,true,"684c124cb1e0125c6d6dad93",0
"684c12cc02ec8bd9263a858b","684c124eb1e0125c6d6db31e","House","2025-05-25T12:00:12.504Z","2025-05-28T12:00:12.504Z",3,true,"684c124cb1e0125c6d6dac75",0
"684c12cc02ec8bd9263a858f","684c124eb1e0125c6d6db31f","Hotel","2025-05-16T12:00:12.658Z","2025-05-18T12:00:12.658Z",2,true,"684c124cb1e0125c6d6dad7f",0
"684c12cc02ec8bd9263a8593","684c124eb1e0125c6d6db323","Hotel","2025-06-04T12:00:12.823Z","2025-06-08T12:00:12.823Z",4,true,"684c124cb1e0125c6d6dadbe",0
"684c12cc02ec8bd9263a8597","684c124eb1e0125c6d6db327","Hotel","2025-05-19T12:00:12.969Z","2025-05-22T12:00:12.969Z",3,true,"684c124cb1e0125c6d6dace4",0
"684c12cd02ec8bd9263a859b","684c124eb1e0125c6d6db32b","House","2025-05-13T12:00:13.119Z","2025-05-15T12:00:13.119Z",2,true,"684c124cb1e0125c6d6dad72",0
"684c12cd02ec8bd9263a859f","684c124eb1e0125c6d6db32c","House","2025-05-09T12:00:13.271Z","2025-05-14T12:00:13.271Z",5,true,"684c124cb1e0125c6d6dadf8",0
"684c12cd02ec8bd9263a85a3","684c124eb1e0125c6d6db32d","House","2025-05-15T12:00:13.427Z","2025-05-19T12:00:13.427Z",4,true,"684c124cb1e0125c6d6dad67",0
"684c12cd02ec8bd9263a85a7","684c124eb1e0125c6d6db32e","Hotel","2025-05-29T12:00:13.590Z","2025-06-02T12:00:13.590Z",4,true,"684c124cb1e0125c6d6daca7",0
"684c12cd02ec8bd9263a85ab","684c124eb1e0125c6d6db332","Hotel","2025-06-07T12:00:13.797Z","2025-06-11T12:00:13.797Z",4,true,"684c124cb1e0125c6d6dacd5",0
"684c12cd02ec8bd9263a85af","684c124eb1e0125c6d6db336","House","2025-05-18T12:00:13.952Z","2025-05-21T12:00:13.952Z",3,true,"684c124cb1e0125c6d6dae2f",0
"684c12ce02ec8bd9263a85b3","684c124eb1e0125c6d6db337","House","2025-05-19T12:00:14.099Z","2025-05-24T12:00:14.099Z",5,true,"684c124cb1e0125c6d6dad9a",0
"684c12ce02ec8bd9263a85b7","684c124eb1e0125c6d6db338","House","2025-05-29T12:00:14.257Z","2025-06-02T12:00:14.257Z",4,true,"684c124cb1e0125c6d6dac91",0
"684c12ce02ec8bd9263a85bb","684c124eb1e0125c6d6db339","Hotel","2025-05-23T12:00:14.404Z","2025-05-26T12:00:14.404Z",3,true,"684c124cb1e0125c6d6dae51",0
"684c12ce02ec8bd9263a85bf","684c124eb1e0125c6d6db33d","Hotel","2025-05-25T12:00:14.552Z","2025-05-30T12:00:14.552Z",5,true,"684c124cb1e0125c6d6dae30",0
"684c12ce02ec8bd9263a85c3","684c124eb1e0125c6d6db341","House","2025-05-27T12:00:14.709Z","2025-05-30T12:00:14.709Z",3,true,"684c124cb1e0125c6d6dad0f",0
"684c12ce02ec8bd9263a85c7","684c124eb1e0125c6d6db342","House","2025-05-30T12:00:14.858Z","2025-06-03T12:00:14.858Z",4,true,"684c124cb1e0125c6d6dad17",0
"684c12cf02ec8bd9263a85cb","684c124eb1e0125c6d6db343","Hotel","2025-05-21T12:00:15.010Z","2025-05-25T12:00:15.010Z",4,true,"684c124cb1e0125c6d6dac81",0
"684c12cf02ec8bd9263a85cf","684c124eb1e0125c6d6db347","House","2025-05-13T12:00:15.161Z","2025-05-18T12:00:15.161Z",5,true,"684c124cb1e0125c6d6dac97",0
"684c12cf02ec8bd9263a85d3","684c124eb1e0125c6d6db348","House","2025-06-06T12:00:15.308Z","2025-06-10T12:00:15.308Z",4,true,"684c124cb1e0125c6d6dae29",0
"684c12cf02ec8bd9263a85d7","684c124eb1e0125c6d6db349","Hotel","2025-06-04T12:00:15.462Z","2025-06-07T12:00:15.462Z",3,true,"684c124cb1e0125c6d6dac7c",0
"684c12cf02ec8bd9263a85db","684c124eb1e0125c6d6db34d","Hotel","2025-05-27T12:00:15.616Z","2025-05-31T12:00:15.616Z",4,true,"684c124cb1e0125c6d6dacbc",0
"684c12cf02ec8bd9263a85df","684c124eb1e0125c6d6db351","House","2025-05-14T12:00:15.764Z","2025-05-18T12:00:15.764Z",4,true,"684c124cb1e0125c6d6dad2d",0
"684c12cf02ec8bd9263a85e3","684c124eb1e0125c6d6db352","House","2025-06-01T12:00:15.932Z","2025-06-06T12:00:15.932Z",5,true,"684c124cb1e0125c6d6dad98",0
"684c12d002ec8bd9263a85e7","684c124eb1e0125c6d6db353","Hotel","2025-06-01T12:00:16.081Z","2025-06-05T12:00:16.081Z",4,true,"684c124cb1e0125c6d6dadba",0
"684c12d002ec8bd9263a85eb","684c124eb1e0125c6d6db357","Hotel","2025-06-05T12:00:16.230Z","2025-06-09T12:00:16.230Z",4,true,"684c124cb1e0125c6d6daca5",0
"684c12d002ec8bd9263a85ef","684c124eb1e0125c6d6db35b","House","2025-05-18T12:00:16.383Z","2025-05-21T12:00:16.383Z",3,true,"684c124cb1e0125c6d6dae33",0
"684c12d002ec8bd9263a85f3","684c124eb1e0125c6d6db35c","Hotel","2025-05-24T12:00:16.534Z","2025-05-27T12:00:16.534Z",3,true,"684c124cb1e0125c6d6dad39",0
"684c12d002ec8bd9263a85f7","684c124eb1e0125c6d6db360","House","2025-05-28T12:00:16.689Z","2025-06-02T12:00:16.689Z",5,true,"684c124cb1e0125c6d6dadc7",0
"684c12d002ec8bd9263a85fb","684c124eb1e0125c6d6db361","House","2025-05-13T12:00:16.836Z","2025-05-15T12:00:16.836Z",2,true,"684c124cb1e0125c6d6dad35",0
"684c12d002ec8bd9263a85ff","684c124eb1e0125c6d6db362","Hotel","2025-05-14T12:00:16.985Z","2025-05-18T12:00:16.985Z",4,true,"684c124cb1e0125c6d6dadfb",0
"684c12d102ec8bd9263a8603","684c124eb1e0125c6d6db366","Hotel","2025-05-14T12:00:17.175Z","2025-05-19T12:00:17.175Z",5,true,"684c124cb1e0125c6d6dad73",0
"684c12d102ec8bd9263a8607","684c124eb1e0125c6d6db36a","Hotel","2025-05-22T12:00:17.322Z","2025-05-25T12:00:17.322Z",3,true,"684c124cb1e0125c6d6dacff",0
"684c12d102ec8bd9263a860b","684c124eb1e0125c6d6db36e","Hotel","2025-05-12T12:00:17.472Z","2025-05-17T12:00:17.472Z",5,true,"684c124cb1e0125c6d6dad2d",0
"684c12d102ec8bd9263a860f","684c124eb1e0125c6d6db372","Hotel","2025-05-17T12:00:17.621Z","2025-05-19T12:00:17.621Z",2,true,"684c124cb1e0125c6d6dadf3",0
"684c12d102ec8bd9263a8613","684c124eb1e0125c6d6db376","House","2025-05-25T12:00:17.771Z","2025-05-29T12:00:17.771Z",4,true,"684c124cb1e0125c6d6daccc",0
"684c12d102ec8bd9263a8617","684c124eb1e0125c6d6db377","Hotel","2025-05-12T12:00:17.921Z","2025-05-16T12:00:17.921Z",4,true,"684c124cb1e0125c6d6dae47",0
"684c12d202ec8bd9263a861b","684c124eb1e0125c6d6db37b","House","2025-05-21T12:00:18.070Z","2025-05-23T12:00:18.070Z",2,true,"684c124cb1e0125c6d6dadf8",0
"684c12d202ec8bd9263a861f","684c124eb1e0125c6d6db37c","House","2025-05-11T12:00:18.217Z","2025-05-16T12:00:18.217Z",5,true,"684c124cb1e0125c6d6dade7",0
"684c12d202ec8bd9263a8623","684c124eb1e0125c6d6db37d","House","2025-05-28T12:00:18.384Z","2025-06-02T12:00:18.384Z",5,true,"684c124cb1e0125c6d6dad11",0
"684c12d202ec8bd9263a8627","684c124eb1e0125c6d6db37e","House","2025-05-31T12:00:18.535Z","2025-06-03T12:00:18.535Z",3,true,"684c124cb1e0125c6d6dae0c",0
"684c12d202ec8bd9263a862b","684c124eb1e0125c6d6db37f","Hotel","2025-05-31T12:00:18.685Z","2025-06-02T12:00:18.685Z",2,true,"684c124cb1e0125c6d6dae04",0
"684c12d202ec8bd9263a862f","684c124eb1e0125c6d6db383","House","2025-05-23T12:00:18.832Z","2025-05-26T12:00:18.832Z",3,true,"684c124cb1e0125c6d6dae0e",0
"684c12d202ec8bd9263a8633","684c124eb1e0125c6d6db384","Hotel","2025-05-27T12:00:18.981Z","2025-05-30T12:00:18.981Z",3,true,"684c124cb1e0125c6d6dadc7",0
"684c12d302ec8bd9263a8637","684c124eb1e0125c6d6db388","House","2025-05-15T12:00:19.131Z","2025-05-19T12:00:19.131Z",4,true,"684c124cb1e0125c6d6dac9f",0
"684c12d302ec8bd9263a863b","684c124eb1e0125c6d6db389","Hotel","2025-05-31T12:00:19.300Z","2025-06-05T12:00:19.300Z",5,true,"684c124cb1e0125c6d6dadd1",0
"684c12d302ec8bd9263a863f","684c124eb1e0125c6d6db38d","House","2025-06-02T12:00:19.450Z","2025-06-05T12:00:19.450Z",3,true,"684c124cb1e0125c6d6dae49",0
"684c12d302ec8bd9263a8643","684c124eb1e0125c6d6db38e","House","2025-05-16T12:00:19.612Z","2025-05-18T12:00:19.612Z",2,true,"684c124cb1e0125c6d6dae29",0
"684c12d302ec8bd9263a8647","684c124eb1e0125c6d6db38f","Hotel","2025-05-26T12:00:19.761Z","2025-05-30T12:00:19.761Z",4,true,"684c124cb1e0125c6d6dac7e",0
"684c12d302ec8bd9263a864b","684c124eb1e0125c6d6db393","Hotel","2025-05-25T12:00:19.909Z","2025-05-28T12:00:19.909Z",3,true,"684c124cb1e0125c6d6dadad",0
"684c12d402ec8bd9263a864f","684c124eb1e0125c6d6db397","House","2025-05-28T12:00:20.057Z","2025-06-02T12:00:20.057Z",5,true,"684c124cb1e0125c6d6daddd",0
"684c12d402ec8bd9263a8653","684c124eb1e0125c6d6db398","Hotel","2025-05-23T12:00:20.208Z","2025-05-28T12:00:20.208Z",5,true,"684c124cb1e0125c6d6dae21",0
"684c12d402ec8bd9263a8657","684c124eb1e0125c6d6db39c","Hotel","2025-05-20T12:00:20.363Z","2025-05-23T12:00:20.363Z",3,true,"684c124cb1e0125c6d6dae22",0
"684c12d402ec8bd9263a865b","684c124eb1e0125c6d6db3a0","Hotel","2025-05-25T12:00:20.511Z","2025-05-27T12:00:20.511Z",2,true,"684c124cb1e0125c6d6dacb1",0
"684c12d402ec8bd9263a865f","684c124eb1e0125c6d6db3a4","Hotel","2025-06-03T12:00:20.664Z","2025-06-05T12:00:20.664Z",2,true,"684c124cb1e0125c6d6dadd8",0
"684c12d402ec8bd9263a8663","684c124eb1e0125c6d6db3a8","House","2025-06-05T12:00:20.817Z","2025-06-08T12:00:20.817Z",3,true,"684c124cb1e0125c6d6daddd",0
"684c12d402ec8bd9263a8667","684c124eb1e0125c6d6db3a9","Hotel","2025-06-01T12:00:20.969Z","2025-06-03T12:00:20.969Z",2,true,"684c124cb1e0125c6d6dad46",0
"684c12d502ec8bd9263a866b","684c124eb1e0125c6d6db3ad","Hotel","2025-05-23T12:00:21.119Z","2025-05-26T12:00:21.119Z",3,true,"684c124cb1e0125c6d6dacb9",0
"684c12d502ec8bd9263a866f","684c124eb1e0125c6d6db3b1","Hotel","2025-05-26T12:00:21.268Z","2025-05-28T12:00:21.268Z",2,true,"684c124cb1e0125c6d6dac77",0
"684c12d502ec8bd9263a8673","684c124eb1e0125c6d6db3b5","House","2025-06-02T12:00:21.432Z","2025-06-07T12:00:21.432Z",5,true,"684c124cb1e0125c6d6dad7a",0
"684c12d502ec8bd9263a8677","684c124eb1e0125c6d6db3b6","House","2025-06-02T12:00:21.588Z","2025-06-07T12:00:21.588Z",5,true,"684c124cb1e0125c6d6dac6c",0
"684c12d502ec8bd9263a867b","684c124eb1e0125c6d6db3b7","House","2025-05-25T12:00:21.743Z","2025-05-30T12:00:21.743Z",5,true,"684c124cb1e0125c6d6dadb3",0
"684c12d502ec8bd9263a867f","684c124eb1e0125c6d6db3b8","Hotel","2025-05-13T12:00:21.900Z","2025-05-18T12:00:21.900Z",5,true,"684c124cb1e0125c6d6dad53",0
